Date,Region,Region_ru,Confirmed,Recovered,Deaths,Day_Deaths,Day_Confirmed,Day_Recovered
2020-03-24,Omsk region,Омская область,0,0,0,0,0,0
2020-03-24,Orenburg region,Оренбургская область,1,0,0,0,0,0
2020-03-24,Oryol Region,Орловская область,2,0,0,0,2,0
2020-03-24,Penza region,Пензенская область,1,0,0,0,0,0
2020-03-24,Perm,Пермский край,3,0,0,0,0,0
2020-03-24,Primorsky Krai,Приморский край,2,0,0,0,2,0
2020-03-24,Pskov region,Псковская область,0,0,0,0,0,0
2020-03-24,Rostov region,Ростовская область,0,0,0,0,0,0
2020-03-24,Ryazan Oblast,Рязанская область,2,0,0,0,0,0
2020-03-24,Samara Region,Самарская область,10,0,0,0,1,0
2020-03-24,St. Petersburg,Санкт-Петербург,21,2,0,0,5,0
2020-03-24,Saratov region,Саратовская область,1,0,0,0,0,0
2020-03-24,The Republic of Sakha (Yakutia),Республика Саха (Якутия),7,0,0,0,0,0
2020-03-24,Sakhalin region,Сахалинская область,0,0,0,0,0,0
2020-03-24,Sverdlovsk region,Свердловская область,13,0,0,0,4,0
2020-03-24,Sevastopol,Севастополь,0,0,0,0,0,0
2020-03-24,North Ossetia,Северная Осетия,0,0,0,0,0,0
2020-03-24,Smolensk region,Смоленская область,0,0,0,0,0,0
2020-03-24,Stavropol region,Ставропольский край,1,0,0,0,0,0
2020-03-24,Tambov Region,Тамбовская область,3,0,0,0,0,0
2020-03-24,Republic of Tatarstan,Республика Татарстан,7,0,0,0,1,0
2020-03-24,Tver region,Тверская область,3,0,0,0,0,0
2020-03-24,Tomsk region,Томская область,1,0,0,0,0,0
2020-03-24,Tula region,Тульская область,5,0,0,0,0,0
2020-03-24,Tyva Republic,Республика Тыва,0,0,0,0,0,0
2020-03-24,Tyumen region,Тюменская область,3,1,0,0,0,0
2020-03-24,Udmurtia,Удмуртская Республика,2,0,0,0,0,0
2020-03-24,Ulyanovsk region,Ульяновская область,1,0,0,0,0,0
2020-03-24,Khabarovsk region,Хабаровский край,4,0,0,0,0,0
2020-03-24,The Republic of Khakassia,Республика Хакасия,1,0,0,0,0,0
2020-03-24,Khanty-Mansiysk,Ханты-Мансийский АО,2,0,0,0,0,0
2020-03-24,Chelyabinsk region,Челябинская область,1,0,0,0,0,0
2020-03-24,Chechen Republic,Чеченская Республика,1,0,0,0,1,0
2020-03-24,Chuvash Republic,Республика Чувашия,1,0,0,0,0,0
2020-03-24,Chukotka Autonomous Okrug,Чукотский автономный округ,0,0,0,0,0,0
2020-03-24,Yamalo-Nenets Autonomous Okrug,Ямало-Ненецкий АО,0,0,0,0,0,0
2020-03-24,Yaroslavskaya oblast,Ярославская область,1,0,0,0,0,0
2020-03-25,Republic of Adygea,Республика Адыгея,0,0,0,0,0,0
2020-03-25,Altai Republic,Республика Алтай,0,0,0,0,0,0
2020-03-25,Altai region,Алтайский край,0,0,0,0,0,0
2020-03-25,Amur region,Амурская область,0,0,0,0,0,0
2020-03-25,Arhangelsk region,Архангельская область,3,0,0,0,1,0
2020-03-25,Astrakhan region,Астраханская область,0,0,0,0,0,0
2020-03-25,Republic of Bashkortostan,Республика Башкортостан,4,0,0,0,1,0
2020-03-25,Belgorod region,Белгородская область,1,0,0,0,0,0
2020-03-25,Bryansk region,Брянская область,2,0,0,0,1,0
2020-03-25,The Republic of Buryatia,Республика Бурятия,0,0,0,0,0,0
2020-03-25,Vladimir region,Владимирская область,0,0,0,0,0,0
2020-03-25,Volgograd region,Волгоградская область,1,0,0,0,0,0
2020-03-25,Vologda Region,Вологодская область,0,0,0,0,0,0
2020-03-25,Voronezh region,Воронежская область,6,0,0,0,0,0
2020-03-25,The Republic of Dagestan,Республика Дагестан,0,0,0,0,0,0
2020-03-25,Jewish Autonomous Region,Еврейская автономная область,0,0,0,0,0,0
2020-03-25,Zabaykalsky Krai,Забайкальский край,1,1,0,0,0,0
2020-03-25,Ivanovo region,Ивановская область,1,0,0,0,0,0
2020-03-25,The Republic of Ingushetia,Республика Ингушетия,0,0,0,0,0,0
2020-03-25,Irkutsk region,Иркутская область,0,0,0,0,0,0
2020-03-25,Kabardino-Balkar Republic,Кабардино-Балкарская Республика,4,0,0,0,2,0
2020-03-25,Kaliningrad region,Калининградская область,8,1,0,0,1,1
2020-03-25,Republic of Kalmykia,Республика Калмыкия,0,0,0,0,0,0
2020-03-25,Kaluga region,Калужская область,2,0,0,0,0,0
2020-03-25,Kamchatka Krai,Камчатский край,0,0,0,0,0,0
2020-03-25,Karachay-Cherkess Republic,Карачаево-Черкесская Республика,0,0,0,0,0,0
2020-03-25,The Republic of Karelia,Республика Карелия,0,0,0,0,0,0
2020-03-25,Kemerovo region,Кемеровская область,2,1,0,0,0,0
2020-03-25,Kirov region,Кировская область,7,0,0,0,0,0
2020-03-25,Komi Republic,Республика Коми,3,0,0,0,2,0
2020-03-25,Kostroma region,Костромская область,0,0,0,0,0,0
2020-03-25,Krasnodar region,Краснодарский край,9,0,0,0,4,0
2020-03-25,Krasnoyarsk region,Красноярский край,5,3,0,0,0,0
2020-03-25,Republic of Crimea,Республика Крым,7,0,0,0,6,0
2020-03-25,Kurgan region,Курганская область,1,0,0,0,0,0
2020-03-25,Kursk region,Курская область,0,0,0,0,0,0
2020-03-25,Leningrad region,Ленинградская область,3,0,0,0,0,0
2020-03-25,Lipetsk region,Липецкая область,5,3,0,0,0,0
2020-03-25,Magadan Region,Магаданская область,0,0,0,0,0,0
2020-03-25,Mari El Republic,Республика Марий Эл,0,0,0,0,0,0
2020-03-25,The Republic of Mordovia,Республика Мордовия,0,0,0,0,0,0
2020-03-25,Moscow,Москва,410,14,2,2,120,5
2020-03-25,Moscow region,Московская область,41,2,0,0,6,0
2020-03-25,Murmansk region,Мурманская область,1,0,0,0,0,0
2020-03-25,Nenets,Ненецкий АО,0,0,0,0,0,0
2020-03-25,Nizhny Novgorod Region,Нижегородская область,8,1,0,0,1,1
2020-03-25,Novgorod region,Новгородская область,1,0,0,0,0,0
2020-03-25,Novosibirsk region,Новосибирская область,4,0,0,0,0,0
2020-03-25,Omsk region,Омская область,0,0,0,0,0,0
2020-03-25,Orenburg region,Оренбургская область,4,0,0,0,3,0
2020-03-25,Oryol Region,Орловская область,2,0,0,0,0,0
2020-03-25,Penza region,Пензенская область,2,0,0,0,1,0
2020-03-25,Perm,Пермский край,5,0,0,0,2,0
2020-03-25,Primorsky Krai,Приморский край,2,0,0,0,0,0
2020-03-25,Pskov region,Псковская область,4,0,0,0,4,0
2020-03-25,Rostov region,Ростовская область,1,0,0,0,1,0
2020-03-25,Ryazan Oblast,Рязанская область,2,0,0,0,0,0
2020-03-25,Samara Region,Самарская область,10,0,0,0,0,0
2020-03-25,St. Petersburg,Санкт-Петербург,21,2,0,0,0,0
2020-03-25,Saratov region,Саратовская область,1,0,0,0,0,0
2020-03-25,The Republic of Sakha (Yakutia),Республика Саха (Якутия),10,0,0,0,3,0
2020-03-25,Sakhalin region,Сахалинская область,0,0,0,0,0,0
2020-03-25,Sverdlovsk region,Свердловская область,13,0,0,0,0,0
2020-03-25,Sevastopol,Севастополь,0,0,0,0,0,0
2020-03-25,North Ossetia,Северная Осетия,0,0,0,0,0,0
2020-03-25,Smolensk region,Смоленская область,0,0,0,0,0,0
2020-03-25,Stavropol region,Ставропольский край,2,0,0,0,1,0
2020-03-25,Tambov Region,Тамбовская область,3,0,0,0,0,0
2020-03-25,Republic of Tatarstan,Республика Татарстан,7,0,0,0,0,0
2020-03-25,Tver region,Тверская область,3,0,0,0,0,0
2020-03-25,Tomsk region,Томская область,1,0,0,0,0,0
2020-03-25,Tula region,Тульская область,7,0,0,0,2,0
2020-03-25,Tyva Republic,Республика Тыва,0,0,0,0,0,0
2020-03-25,Tyumen region,Тюменская область,3,1,0,0,0,0
2020-03-25,Udmurtia,Удмуртская Республика,2,0,0,0,0,0
2020-03-25,Ulyanovsk region,Ульяновская область,1,0,0,0,0,0
2020-03-25,Khabarovsk region,Хабаровский край,4,0,0,0,0,0
2020-03-25,The Republic of Khakassia,Республика Хакасия,1,0,0,0,0,0
2020-03-25,Khanty-Mansiysk,Ханты-Мансийский АО,2,0,0,0,0,0
2020-03-25,Chelyabinsk region,Челябинская область,2,0,0,0,1,0
2020-03-25,Chechen Republic,Чеченская Республика,1,0,0,0,0,0
2020-03-25,Chuvash Republic,Республика Чувашия,1,0,0,0,0,0
2020-03-25,Chukotka Autonomous Okrug,Чукотский автономный округ,0,0,0,0,0,0
2020-03-25,Yamalo-Nenets Autonomous Okrug,Ямало-Ненецкий АО,0,0,0,0,0,0
2020-03-25,Yaroslavskaya oblast,Ярославская область,1,0,0,0,0,0
2020-03-26,Republic of Adygea,Республика Адыгея,0,0,0,0,0,0
2020-03-26,Altai Republic,Республика Алтай,0,0,0,0,0,0
2020-03-26,Altai region,Алтайский край,0,0,0,0,0,0
2020-03-26,Amur region,Амурская область,0,0,0,0,0,0
2020-03-26,Arhangelsk region,Архангельская область,3,0,0,0,0,0
2020-03-26,Astrakhan region,Астраханская область,0,0,0,0,0,0
2020-03-26,Republic of Bashkortostan,Республика Башкортостан,4,0,0,0,0,0
2020-03-26,Belgorod region,Белгородская область,1,0,0,0,0,0
2020-03-26,Bryansk region,Брянская область,2,0,0,0,0,0
2020-03-26,The Republic of Buryatia,Республика Бурятия,2,0,0,0,2,0
2020-03-26,Vladimir region,Владимирская область,0,0,0,0,0,0
2020-03-26,Volgograd region,Волгоградская область,1,0,0,0,0,0
2020-03-26,Vologda Region,Вологодская область,0,0,0,0,0,0
2020-03-26,Voronezh region,Воронежская область,6,0,0,0,0,0
2020-03-26,The Republic of Dagestan,Республика Дагестан,0,0,0,0,0,0
2020-03-26,Jewish Autonomous Region,Еврейская автономная область,0,0,0,0,0,0
2020-03-26,Zabaykalsky Krai,Забайкальский край,1,1,0,0,0,0
2020-03-26,Ivanovo region,Ивановская область,1,0,0,0,0,0
2020-03-26,The Republic of Ingushetia,Республика Ингушетия,0,0,0,0,0,0
2020-03-26,Irkutsk region,Иркутская область,0,0,0,0,0,0
2020-03-26,Kabardino-Balkar Republic,Кабардино-Балкарская Республика,4,0,0,0,0,0
2020-03-26,Kaliningrad region,Калининградская область,8,1,0,0,0,0
2020-03-26,Republic of Kalmykia,Республика Калмыкия,0,0,0,0,0,0
2020-03-26,Kaluga region,Калужская область,2,0,0,0,0,0
2020-03-26,Kamchatka Krai,Камчатский край,0,0,0,0,0,0
2020-03-26,Karachay-Cherkess Republic,Карачаево-Черкесская Республика,0,0,0,0,0,0
2020-03-26,The Republic of Karelia,Республика Карелия,0,0,0,0,0,0
2020-03-26,Kemerovo region,Кемеровская область,3,1,0,0,1,0
2020-03-26,Kirov region,Кировская область,7,0,0,0,0,0
2020-03-26,Komi Republic,Республика Коми,3,0,0,0,0,0
2020-03-26,Kostroma region,Костромская область,0,0,0,0,0,0
2020-03-26,Krasnodar region,Краснодарский край,9,0,0,0,0,0
2020-03-26,Krasnoyarsk region,Красноярский край,8,3,0,0,3,0
2020-03-26,Republic of Crimea,Республика Крым,7,0,0,0,0,0
2020-03-26,Kurgan region,Курганская область,1,0,0,0,0,0
2020-03-26,Kursk region,Курская область,0,0,0,0,0,0
2020-03-26,Leningrad region,Ленинградская область,3,0,0,0,0,0
2020-03-26,Lipetsk region,Липецкая область,5,3,0,0,0,0
2020-03-26,Magadan Region,Магаданская область,0,0,0,0,0,0
2020-03-26,Mari El Republic,Республика Марий Эл,0,0,0,0,0,0
2020-03-26,The Republic of Mordovia,Республика Мордовия,0,0,0,0,0,0
2020-03-26,Moscow,Москва,546,15,2,0,136,1
2020-03-26,Moscow region,Московская область,41,7,0,0,0,5
2020-03-26,Murmansk region,Мурманская область,1,0,0,0,0,0
2020-03-26,Nenets,Ненецкий АО,0,0,0,0,0,0
2020-03-26,Nizhny Novgorod Region,Нижегородская область,8,1,0,0,0,0
2020-03-26,Novgorod region,Новгородская область,1,0,0,0,0,0
2020-03-26,Novosibirsk region,Новосибирская область,5,0,0,0,1,0
2020-03-26,Omsk region,Омская область,0,0,0,0,0,0
2020-03-26,Orenburg region,Оренбургская область,4,0,0,0,0,0
2020-03-26,Oryol Region,Орловская область,2,0,0,0,0,0
2020-03-26,Penza region,Пензенская область,2,0,0,0,0,0
2020-03-26,Perm,Пермский край,10,0,0,0,5,0
2020-03-26,Primorsky Krai,Приморский край,2,0,0,0,0,0
2020-03-26,Pskov region,Псковская область,6,0,0,0,2,0
2020-03-26,Rostov region,Ростовская область,1,0,0,0,0,0
2020-03-26,Ryazan Oblast,Рязанская область,2,0,0,0,0,0
2020-03-26,Samara Region,Самарская область,12,0,0,0,2,0
2020-03-26,St. Petersburg,Санкт-Петербург,26,2,0,0,5,0
2020-03-26,Saratov region,Саратовская область,1,0,0,0,0,0
2020-03-26,The Republic of Sakha (Yakutia),Республика Саха (Якутия),14,0,0,0,4,0
2020-03-26,Sakhalin region,Сахалинская область,0,0,0,0,0,0
2020-03-26,Sverdlovsk region,Свердловская область,20,0,0,0,7,0
2020-03-26,Sevastopol,Севастополь,0,0,0,0,0,0
2020-03-26,North Ossetia,Северная Осетия,0,0,0,0,0,0
2020-03-26,Smolensk region,Смоленская область,0,0,0,0,0,0
2020-03-26,Stavropol region,Ставропольский край,5,0,0,0,3,0
2020-03-26,Tambov Region,Тамбовская область,3,0,0,0,0,0
2020-03-26,Republic of Tatarstan,Республика Татарстан,10,0,0,0,3,0
2020-03-26,Tver region,Тверская область,3,0,0,0,0,0
2020-03-26,Tomsk region,Томская область,2,0,0,0,1,0
2020-03-26,Tula region,Тульская область,7,0,0,0,0,0
2020-03-26,Tyva Republic,Республика Тыва,0,0,0,0,0,0
2020-03-26,Tyumen region,Тюменская область,3,1,0,0,0,0
2020-03-26,Udmurtia,Удмуртская Республика,2,0,0,0,0,0
2020-03-26,Ulyanovsk region,Ульяновская область,1,0,0,0,0,0
2020-03-26,Khabarovsk region,Хабаровский край,5,0,0,0,1,0
2020-03-26,The Republic of Khakassia,Республика Хакасия,2,0,0,0,1,0
2020-03-26,Khanty-Mansiysk,Ханты-Мансийский АО,4,0,0,0,2,0
2020-03-26,Chelyabinsk region,Челябинская область,5,0,0,0,3,0
2020-03-26,Chechen Republic,Чеченская Республика,1,0,0,0,0,0
2020-03-26,Chuvash Republic,Республика Чувашия,1,0,0,0,0,0
2020-03-26,Chukotka Autonomous Okrug,Чукотский автономный округ,0,0,0,0,0,0
2020-03-26,Yamalo-Nenets Autonomous Okrug,Ямало-Ненецкий АО,0,0,0,0,0,0
2020-03-26,Yaroslavskaya oblast,Ярославская область,1,0,0,0,0,0
2020-03-27,Republic of Adygea,Республика Адыгея,0,0,0,0,0,0
2020-03-27,Altai Republic,Республика Алтай,0,0,0,0,0,0
2020-03-27,Altai region,Алтайский край,0,0,0,0,0,0
2020-03-27,Amur region,Амурская область,0,0,0,0,0,0
2020-03-27,Arhangelsk region,Архангельская область,3,0,0,0,0,0
2020-03-27,Astrakhan region,Астраханская область,0,0,0,0,0,0
2020-03-27,Republic of Bashkortostan,Республика Башкортостан,4,0,0,0,0,0
2020-03-27,Belgorod region,Белгородская область,1,0,0,0,0,0
2020-03-27,Bryansk region,Брянская область,2,0,0,0,0,0
2020-03-27,The Republic of Buryatia,Республика Бурятия,2,0,0,0,0,0
2020-03-27,Vladimir region,Владимирская область,0,0,0,0,0,0
2020-03-27,Volgograd region,Волгоградская область,4,0,0,0,3,0
2020-03-27,Vologda Region,Вологодская область,0,0,0,0,0,0
2020-03-27,Voronezh region,Воронежская область,6,0,0,0,0,0
2020-03-27,The Republic of Dagestan,Республика Дагестан,1,0,0,0,1,0
2020-03-27,Jewish Autonomous Region,Еврейская автономная область,0,0,0,0,0,0
2020-03-27,Zabaykalsky Krai,Забайкальский край,1,1,0,0,0,0
2020-03-27,Ivanovo region,Ивановская область,2,0,0,0,1,0
2020-03-27,The Republic of Ingushetia,Республика Ингушетия,0,0,0,0,0,0
2020-03-27,Irkutsk region,Иркутская область,0,0,0,0,0,0
2020-03-27,Kabardino-Balkar Republic,Кабардино-Балкарская Республика,4,0,0,0,0,0
2020-03-27,Kaliningrad region,Калининградская область,8,1,0,0,0,0
2020-03-27,Republic of Kalmykia,Республика Калмыкия,0,0,0,0,0,0
2020-03-27,Kaluga region,Калужская область,2,0,0,0,0,0
2020-03-27,Kamchatka Krai,Камчатский край,0,0,0,0,0,0
2020-03-27,Karachay-Cherkess Republic,Карачаево-Черкесская Республика,0,0,0,0,0,0
2020-03-27,The Republic of Karelia,Республика Карелия,0,0,0,0,0,0
2020-03-27,Kemerovo region,Кемеровская область,3,1,0,0,0,0
2020-03-27,Kirov region,Кировская область,8,0,0,0,1,0
2020-03-27,Komi Republic,Республика Коми,3,0,0,0,0,0
2020-03-27,Kostroma region,Костромская область,0,0,0,0,0,0
2020-03-27,Krasnodar region,Краснодарский край,9,0,0,0,0,0
2020-03-27,Krasnoyarsk region,Красноярский край,8,3,0,0,0,0
2020-03-27,Republic of Crimea,Республика Крым,14,0,0,0,7,0
2020-03-27,Kurgan region,Курганская область,1,0,0,0,0,0
2020-03-27,Kursk region,Курская область,0,0,0,0,0,0
2020-03-27,Leningrad region,Ленинградская область,3,0,0,0,0,0
2020-03-27,Lipetsk region,Липецкая область,5,3,0,0,0,0
2020-03-27,Magadan Region,Магаданская область,0,0,0,0,0,0
2020-03-27,Mari El Republic,Республика Марий Эл,0,0,0,0,0,0
2020-03-27,The Republic of Mordovia,Республика Мордовия,2,0,0,0,2,0
2020-03-27,Moscow,Москва,703,18,3,1,157,3
2020-03-27,Moscow region,Московская область,49,8,0,0,8,1
2020-03-27,Murmansk region,Мурманская область,1,0,0,0,0,0
2020-03-27,Nenets,Ненецкий АО,0,0,0,0,0,0
2020-03-27,Nizhny Novgorod Region,Нижегородская область,8,1,0,0,0,0
2020-03-27,Novgorod region,Новгородская область,1,0,0,0,0,0
2020-03-27,Novosibirsk region,Новосибирская область,5,0,0,0,0,0
2020-03-27,Omsk region,Омская область,0,0,0,0,0,0
2020-03-27,Orenburg region,Оренбургская область,4,0,0,0,0,0
2020-03-27,Oryol Region,Орловская область,3,0,0,0,1,0
2020-03-27,Penza region,Пензенская область,2,0,0,0,0,0
2020-03-27,Perm,Пермский край,10,0,0,0,0,0
2020-03-27,Primorsky Krai,Приморский край,2,0,0,0,0,0
2020-03-27,Pskov region,Псковская область,6,0,0,0,0,0
2020-03-27,Rostov region,Ростовская область,2,0,0,0,1,0
2020-03-27,Ryazan Oblast,Рязанская область,2,0,0,0,0,0
2020-03-27,Samara Region,Самарская область,14,0,0,0,2,0
2020-03-27,St. Petersburg,Санкт-Петербург,26,5,0,0,0,3
2020-03-27,Saratov region,Саратовская область,1,0,0,0,0,0
2020-03-27,The Republic of Sakha (Yakutia),Республика Саха (Якутия),14,0,0,0,0,0
2020-03-27,Sakhalin region,Сахалинская область,0,0,0,0,0,0
2020-03-27,Sverdlovsk region,Свердловская область,20,0,0,0,0,0
2020-03-27,Sevastopol,Севастополь,5,0,0,0,5,0
2020-03-27,North Ossetia,Северная Осетия,0,0,0,0,0,0
2020-03-27,Smolensk region,Смоленская область,0,0,0,0,0,0
2020-03-27,Stavropol region,Ставропольский край,5,0,0,0,0,0
2020-03-27,Tambov Region,Тамбовская область,3,0,0,0,0,0
2020-03-27,Republic of Tatarstan,Республика Татарстан,11,0,0,0,1,0
2020-03-27,Tver region,Тверская область,3,0,0,0,0,0
2020-03-27,Tomsk region,Томская область,2,0,0,0,0,0
2020-03-27,Tula region,Тульская область,8,0,0,0,1,0
2020-03-27,Tyva Republic,Республика Тыва,0,0,0,0,0,0
2020-03-27,Tyumen region,Тюменская область,3,1,0,0,0,0
2020-03-27,Udmurtia,Удмуртская Республика,4,0,0,0,2,0
2020-03-27,Ulyanovsk region,Ульяновская область,1,0,0,0,0,0
2020-03-27,Khabarovsk region,Хабаровский край,5,0,0,0,0,0
2020-03-27,The Republic of Khakassia,Республика Хакасия,2,0,0,0,0,0
2020-03-27,Khanty-Mansiysk,Ханты-Мансийский АО,4,0,0,0,0,0
2020-03-27,Chelyabinsk region,Челябинская область,5,0,0,0,0,0
2020-03-27,Chechen Republic,Чеченская Республика,3,0,0,0,2,0
2020-03-27,Chuvash Republic,Республика Чувашия,1,0,0,0,0,0
2020-03-27,Chukotka Autonomous Okrug,Чукотский автономный округ,0,0,0,0,0,0
2020-03-27,Yamalo-Nenets Autonomous Okrug,Ямало-Ненецкий АО,0,0,0,0,0,0
2020-03-27,Yaroslavskaya oblast,Ярославская область,2,0,0,0,1,0
2020-03-28,Republic of Adygea,Республика Адыгея,1,0,0,0,1,0
2020-03-28,Altai Republic,Республика Алтай,0,0,0,0,0,0
2020-03-28,Altai region,Алтайский край,0,0,0,0,0,0
2020-03-28,Amur region,Амурская область,0,0,0,0,0,0
2020-03-28,Arhangelsk region,Архангельская область,3,0,0,0,0,0
2020-03-28,Astrakhan region,Астраханская область,0,0,0,0,0,0
2020-03-28,Republic of Bashkortostan,Республика Башкортостан,4,0,0,0,0,0
2020-03-28,Belgorod region,Белгородская область,1,0,0,0,0,0
2020-03-28,Bryansk region,Брянская область,3,0,0,0,1,0
2020-03-28,The Republic of Buryatia,Республика Бурятия,8,0,0,0,6,0
2020-03-28,Vladimir region,Владимирская область,0,0,0,0,0,0
2020-03-28,Volgograd region,Волгоградская область,4,0,0,0,0,0
2020-03-28,Vologda Region,Вологодская область,0,0,0,0,0,0
2020-03-28,Voronezh region,Воронежская область,6,0,0,0,0,0
2020-03-28,The Republic of Dagestan,Республика Дагестан,1,0,0,0,0,0
2020-03-28,Jewish Autonomous Region,Еврейская автономная область,0,0,0,0,0,0
2020-03-28,Zabaykalsky Krai,Забайкальский край,1,1,0,0,0,0
2020-03-28,Ivanovo region,Ивановская область,7,0,0,0,5,0
2020-03-28,The Republic of Ingushetia,Республика Ингушетия,0,0,0,0,0,0
2020-03-28,Irkutsk region,Иркутская область,0,0,0,0,0,0
2020-03-28,Kabardino-Balkar Republic,Кабардино-Балкарская Республика,4,0,0,0,0,0
2020-03-28,Kaliningrad region,Калининградская область,11,1,0,0,3,0
2020-03-28,Republic of Kalmykia,Республика Калмыкия,0,0,0,0,0,0
2020-03-28,Kaluga region,Калужская область,2,0,0,0,0,0
2020-03-28,Kamchatka Krai,Камчатский край,0,0,0,0,0,0
2020-03-28,Karachay-Cherkess Republic,Карачаево-Черкесская Республика,0,0,0,0,0,0
2020-03-28,The Republic of Karelia,Республика Карелия,0,0,0,0,0,0
2020-03-28,Kemerovo region,Кемеровская область,3,1,0,0,0,0
2020-03-28,Kirov region,Кировская область,8,2,0,0,0,2
2020-03-28,Komi Republic,Республика Коми,3,0,0,0,0,0
2020-03-28,Kostroma region,Костромская область,1,0,0,0,1,0
2020-03-28,Krasnodar region,Краснодарский край,17,0,0,0,8,0
2020-03-28,Krasnoyarsk region,Красноярский край,12,3,0,0,4,0
2020-03-28,Republic of Crimea,Республика Крым,15,0,0,0,1,0
2020-03-28,Kurgan region,Курганская область,1,0,0,0,0,0
2020-03-28,Kursk region,Курская область,0,0,0,0,0,0
2020-03-28,Leningrad region,Ленинградская область,7,0,0,0,4,0
2020-03-28,Lipetsk region,Липецкая область,8,3,0,0,3,0
2020-03-28,Magadan Region,Магаданская область,0,0,0,0,0,0
2020-03-28,Mari El Republic,Республика Марий Эл,0,0,0,0,0,0
2020-03-28,The Republic of Mordovia,Республика Мордовия,2,0,0,0,0,0
2020-03-28,Moscow,Москва,817,18,5,2,114,0
2020-03-28,Moscow region,Московская область,85,8,0,0,36,0
2020-03-28,Murmansk region,Мурманская область,1,0,0,0,0,0
2020-03-28,Nenets,Ненецкий АО,0,0,0,0,0,0
2020-03-28,Nizhny Novgorod Region,Нижегородская область,11,1,0,0,3,0
2020-03-28,Novgorod region,Новгородская область,1,0,0,0,0,0
2020-03-28,Novosibirsk region,Новосибирская область,7,0,0,0,2,0
2020-03-28,Omsk region,Омская область,0,0,0,0,0,0
2020-03-28,Orenburg region,Оренбургская область,6,0,0,0,2,0
2020-03-28,Oryol Region,Орловская область,3,0,0,0,0,0
2020-03-28,Penza region,Пензенская область,2,0,0,0,0,0
2020-03-28,Perm,Пермский край,11,0,0,0,1,0
2020-03-28,Primorsky Krai,Приморский край,2,0,0,0,0,0
2020-03-28,Pskov region,Псковская область,6,0,0,0,0,0
2020-03-28,Rostov region,Ростовская область,2,0,0,0,0,0
2020-03-28,Ryazan Oblast,Рязанская область,2,0,0,0,0,0
2020-03-28,Samara Region,Самарская область,14,1,0,0,0,1
2020-03-28,St. Petersburg,Санкт-Петербург,37,5,0,0,11,0
2020-03-28,Saratov region,Саратовская область,2,0,0,0,1,0
2020-03-28,The Republic of Sakha (Yakutia),Республика Саха (Якутия),14,0,0,0,0,0
2020-03-28,Sakhalin region,Сахалинская область,4,0,0,0,4,0
2020-03-28,Sverdlovsk region,Свердловская область,24,0,0,0,4,0
2020-03-28,Sevastopol,Севастополь,5,0,0,0,0,0
2020-03-28,North Ossetia,Северная Осетия,0,0,0,0,0,0
2020-03-28,Smolensk region,Смоленская область,1,0,0,0,1,0
2020-03-28,Stavropol region,Ставропольский край,5,0,0,0,0,0
2020-03-28,Tambov Region,Тамбовская область,3,0,0,0,0,0
2020-03-28,Republic of Tatarstan,Республика Татарстан,14,1,0,0,3,1
2020-03-28,Tver region,Тверская область,3,0,0,0,0,0
2020-03-28,Tomsk region,Томская область,2,0,0,0,0,0
2020-03-28,Tula region,Тульская область,11,0,0,0,3,0
2020-03-28,Tyva Republic,Республика Тыва,0,0,0,0,0,0
2020-03-28,Tyumen region,Тюменская область,3,1,0,0,0,0
2020-03-28,Udmurtia,Удмуртская Республика,4,0,0,0,0,0
2020-03-28,Ulyanovsk region,Ульяновская область,1,0,0,0,0,0
2020-03-28,Khabarovsk region,Хабаровский край,5,0,0,0,0,0
2020-03-28,The Republic of Khakassia,Республика Хакасия,2,0,0,0,0,0
2020-03-28,Khanty-Mansiysk,Ханты-Мансийский АО,4,0,0,0,0,0
2020-03-28,Chelyabinsk region,Челябинская область,9,0,0,0,4,0
2020-03-28,Chechen Republic,Чеченская Республика,5,0,0,0,2,0
2020-03-28,Chuvash Republic,Республика Чувашия,1,0,0,0,0,0
2020-03-28,Chukotka Autonomous Okrug,Чукотский автономный округ,0,0,0,0,0,0
2020-03-28,Yamalo-Nenets Autonomous Okrug,Ямало-Ненецкий АО,0,0,0,0,0,0
2020-03-28,Yaroslavskaya oblast,Ярославская область,2,0,0,0,0,0
2020-03-29,Republic of Adygea,Республика Адыгея,1,0,0,0,0,0
2020-03-29,Altai Republic,Республика Алтай,0,0,0,0,0,0
2020-03-29,Altai region,Алтайский край,0,0,0,0,0,0
2020-03-29,Amur region,Амурская область,1,0,0,0,1,0
2020-03-29,Arhangelsk region,Архангельская область,3,0,0,0,0,0
2020-03-29,Astrakhan region,Астраханская область,0,0,0,0,0,0
2020-03-29,Republic of Bashkortostan,Республика Башкортостан,5,0,0,0,1,0
2020-03-29,Belgorod region,Белгородская область,2,0,0,0,1,0
2020-03-29,Bryansk region,Брянская область,3,0,0,0,0,0
2020-03-29,The Republic of Buryatia,Республика Бурятия,8,0,0,0,0,0
2020-03-29,Vladimir region,Владимирская область,0,0,0,0,0,0
2020-03-29,Volgograd region,Волгоградская область,4,0,0,0,0,0
2020-03-29,Vologda Region,Вологодская область,0,0,0,0,0,0
2020-03-29,Voronezh region,Воронежская область,6,0,0,0,0,0
2020-03-29,The Republic of Dagestan,Республика Дагестан,1,0,0,0,0,0
2020-03-29,Jewish Autonomous Region,Еврейская автономная область,0,0,0,0,0,0
2020-03-29,Zabaykalsky Krai,Забайкальский край,1,1,0,0,0,0
